shipment_id,ship_date,origin_warehouse,destination_region,mode_of_transport,distance_km,shipment_volume_units,delivery_time_days,promised_time_days,on_time_delivery,transportation_cost_inr,customer_rating,cost_per_km,delay_days,ship_month
SHP00695,2026-01-19,WH-5,South,Road,506.9,20,2.22,4,True,22269.74,4.7,43.93,0.0,2026-01
SHP00696,2026-04-21,WH-2,South,Road,224.4,19,1.24,4,True,10099.57,3.7,45.01,0.0,2026-04
SHP00697,2026-02-09,WH-1,South,Road,892.9,10,3.82,4,True,36709.57,4.2,41.11,0.0,2026-02
SHP00698,2026-01-24,WH-5,South,Road,1265.1,7,3.46,4,True,48695.97,3.3,38.49,0.0,2026-01
SHP00699,2026-04-27,WH-5,East,Sea,989.5,34,3.17,10,True,9269.27,4.3,9.37,0.0,2026-04
SHP00700,2026-02-06,WH-2,Central,Rail,461.8,308,2.05,5,True,10740.03,4.5,23.26,0.0,2026-02
SHP00701,2026-04-28,WH-6,South,Sea,956.2,38,3.0,10,True,10315.0,5.0,10.79,0.0,2026-04
SHP00702,2026-02-28,WH-3,South,Road,865.4,14,2.38,4,True,38297.48,4.9,44.25,0.0,2026-02
SHP00703,2026-05-23,WH-1,North,Road,225.5,15,0.96,4,True,10841.54,3.4,48.08,0.0,2026-05
SHP00704,2026-02-24,WH-5,North,Sea,306.3,14,1.12,10,True,3335.56,4.5,10.89,0.0,2026-02
SHP00705,2026-01-02,WH-2,North,Road,541.5,24,2.05,4,True,25030.96,5.0,46.23,0.0,2026-01
SHP00706,2026-05-14,WH-6,West,Road,477.3,44,1.74,4,True,20558.12,4.3,43.07,0.0,2026-05
SHP00707,2026-02-03,WH-1,West,Road,502.8,11,4.27,4,True,22092.08,4.6,43.94,0.27,2026-02
SHP00708,2026-01-07,WH-2,South,Road,887.3,26,3.4,4,True,36034.45,4.7,40.61,0.0,2026-01
SHP00709,2026-05-05,WH-1,West,Sea,725.4,61,2.59,10,True,7868.24,5.0,10.85,0.0,2026-05
SHP00710,2026-04-10,WH-4,South,Road,1547.2,47,3.97,4,True,65827.08,5.0,42.55,0.0,2026-04
SHP00711,2026-06-21,WH-3,South,Air,718.4,97,1.1,2,True,149532.27,5.0,208.15,0.0,2026-06
SHP00712,2026-06-29,WH-5,Central,Air,1917.2,24,1.47,2,True,345689.25,3.4,180.31,0.0,2026-06
SHP00713,2026-05-25,WH-6,East,Road,553.7,18,3.88,4,True,26104.8,4.2,47.15,0.0,2026-05
SHP00714,2026-06-15,WH-1,South,Road,309.4,16,1.24,4,True,12971.25,4.4,41.92,0.0,2026-06
SHP00715,2026-05-21,WH-6,South,Rail,557.7,8,1.79,5,True,17696.57,3.3,31.73,0.0,2026-05
SHP00716,2026-02-23,WH-3,Central,Sea,1064.4,5,4.25,10,True,10572.6,4.7,9.93,0.0,2026-02
SHP00717,2026-05-21,WH-2,East,Road,565.6,33,1.8,4,True,25797.73,4.0,45.61,0.0,2026-05
SHP00718,2026-05-01,WH-1,West,Road,1275.3,40,3.81,4,True,60973.97,5.0,47.81,0.0,2026-05
SHP00719,2026-05-26,WH-4,West,Road,763.8,10,2.11,4,True,39649.56,4.5,51.91,0.0,2026-05
SHP00720,2026-01-02,WH-6,North,Road,524.2,2,2.1,4,True,25720.79,5.0,49.07,0.0,2026-01
SHP00721,2026-04-23,WH-2,West,Rail,816.5,32,2.55,5,True,19534.6,3.4,23.92,0.0,2026-04
SHP00722,2026-04-07,WH-4,West,Road,597.1,63,1.95,4,True,33676.22,4.9,56.4,0.0,2026-04
SHP00723,2026-04-15,WH-6,North,Rail,405.8,31,1.85,5,True,10669.0,3.6,26.29,0.0,2026-04
SHP00724,2026-05-26,WH-2,South,Road,564.2,30,2.0,4,True,18499.63,4.7,32.79,0.0,2026-05
SHP00725,2026-03-03,WH-4,South,Road,567.4,15,1.77,4,True,24503.18,4.4,43.19,0.0,2026-03
SHP00726,2026-02-03,WH-1,South,Road,769.1,20,2.29,4,True,33226.25,5.0,43.2,0.0,2026-02
SHP00727,2026-06-04,WH-6,Central,Road,726.2,56,2.37,4,True,32068.45,5.0,44.16,0.0,2026-06
SHP00728,2026-01-19,WH-6,North,Air,400.0,12,2.64,2,False,53426.08,3.5,133.57,0.64,2026-01
SHP00729,2026-04-09,WH-4,South,Air,400.0,11,0.83,2,True,44738.43,5.0,111.85,0.0,2026-04
SHP00730,2026-06-05,WH-4,North,Road,457.6,28,2.42,4,True,17344.37,4.4,37.9,0.0,2026-06
SHP00731,2026-01-21,WH-5,South,Road,1461.6,22,4.19,4,True,68742.59,4.1,47.03,0.19,2026-01
SHP00732,2026-04-26,WH-6,South,Sea,896.7,2,3.23,10,True,8437.42,4.3,9.41,0.0,2026-04
SHP00733,2026-03-13,WH-2,North,Road,2245.0,25,5.94,4,False,102343.71,1.9,45.59,1.94,2026-03
SHP00734,2026-04-11,WH-6,North,Road,458.8,24,1.98,4,True,19244.95,5.0,41.95,0.0,2026-04
SHP00735,2026-06-10,WH-2,East,Road,996.3,22,3.3,4,True,43467.74,3.4,43.63,0.0,2026-06
SHP00736,2026-03-07,WH-2,East,Air,400.0,30,0.66,2,True,59619.44,5.0,149.05,0.0,2026-03
SHP00737,2026-01-08,WH-1,North,Sea,1502.3,40,5.05,10,True,12249.63,4.2,8.15,0.0,2026-01
SHP00738,2026-06-15,WH-6,West,Road,981.7,43,2.88,4,True,36476.23,4.1,37.16,0.0,2026-06
SHP00739,2026-06-20,WH-6,Central,Road,905.1,97,12.67,4,False,42717.81,3.2,47.2,8.67,2026-06
SHP00740,2026-04-14,WH-2,Central,Road,541.4,26,2.21,4,True,24387.22,4.3,45.04,0.0,2026-04
SHP00741,2026-03-26,WH-6,East,Sea,399.6,10,1.83,10,True,3999.92,5.0,10.01,0.0,2026-03
SHP00742,2026-01-08,WH-5,North,Road,3177.0,16,8.24,4,False,152156.07,3.9,47.89,4.24,2026-01
SHP00743,2026-05-18,WH-5,Central,Sea,423.9,17,3.57,10,True,4541.22,3.9,10.71,0.0,2026-05
SHP00744,2026-06-19,WH-3,North,Road,850.7,15,2.62,4,True,36070.78,4.3,42.4,0.0,2026-06
SHP00745,2026-04-23,WH-4,North,Air,581.7,15,1.06,2,True,99275.23,4.3,170.66,0.0,2026-04
SHP00746,2026-01-13,WH-1,North,Rail,1099.3,14,3.24,5,True,27248.58,3.8,24.79,0.0,2026-01
SHP00747,2026-03-25,WH-5,South,Road,334.1,31,1.26,4,True,13720.44,4.4,41.07,0.0,2026-03
SHP00748,2026-05-01,WH-4,West,Road,2272.3,10,5.52,4,False,91141.03,2.2,40.11,1.52,2026-05
SHP00749,2026-05-29,WH-2,West,Road,90.0,4,0.73,4,True,3497.02,5.0,38.86,0.0,2026-05
SHP00750,2026-04-17,WH-6,South,Air,495.8,33,0.56,2,True,95041.55,4.7,191.69,0.0,2026-04
SHP00751,2026-01-16,WH-4,East,Road,2451.6,21,9.06,4,False,131189.59,4.0,53.51,5.06,2026-01
SHP00752,2026-03-23,WH-5,North,Road,1003.1,21,3.88,4,True,41671.55,3.9,41.54,0.0,2026-03
SHP00753,2026-02-17,WH-5,North,Road,311.6,11,1.43,4,True,12795.51,4.9,41.06,0.0,2026-02
SHP00754,2026-04-11,WH-2,East,Sea,1520.7,10,4.83,10,True,14520.63,4.2,9.55,0.0,2026-04
SHP00755,2026-06-13,WH-5,East,Road,211.3,7,1.31,4,True,9236.04,4.1,43.71,0.0,2026-06
SHP00756,2026-06-27,WH-2,North,Sea,1569.2,58,4.53,10,True,16454.83,5.0,10.49,0.0,2026-06
SHP00757,2026-04-04,WH-5,North,Rail,161.7,8,1.43,5,True,3592.47,5.0,22.22,0.0,2026-04
SHP00758,2026-05-30,WH-6,North,Road,344.4,30,1.21,4,True,12024.64,3.8,34.91,0.0,2026-05
SHP00759,2026-03-29,WH-4,North,Road,1059.4,6,3.31,4,True,44683.61,4.4,42.18,0.0,2026-03
SHP00760,2026-06-18,WH-5,West,Road,1178.1,20,3.1,4,True,60010.14,4.6,50.94,0.0,2026-06
SHP00761,2026-04-11,WH-1,North,Sea,548.0,22,1.91,10,True,5371.01,5.0,9.8,0.0,2026-04
SHP00762,2026-06-25,WH-6,South,Road,385.5,18,1.3,4,True,15862.39,3.7,41.15,0.0,2026-06
SHP00763,2026-06-19,WH-5,North,Sea,1227.2,20,3.98,10,True,11066.97,5.0,9.02,0.0,2026-06
SHP00764,2026-02-22,WH-5,West,Road,261.0,33,1.31,4,True,11615.01,4.9,44.5,0.0,2026-02
SHP00765,2026-01-21,WH-6,Central,Sea,541.7,15,2.35,10,True,5727.87,3.3,10.57,0.0,2026-01
SHP00766,2026-03-18,WH-3,East,Road,1545.7,5,3.86,4,True,53249.16,3.2,34.45,0.0,2026-03
SHP00767,2026-01-20,WH-6,West,Road,531.2,19,1.85,4,True,24771.22,4.1,46.63,0.0,2026-01
SHP00768,2026-06-03,WH-6,West,Road,511.4,37,1.92,4,True,20287.66,4.8,39.67,0.0,2026-06
SHP00769,2026-02-15,WH-6,West,Road,303.5,20,2.67,4,True,15123.91,4.4,49.83,0.0,2026-02
SHP00770,2026-01-25,WH-4,North,Air,400.0,17,1.07,2,True,79087.78,4.1,197.72,0.0,2026-01
SHP00771,2026-03-04,WH-3,North,Road,432.0,35,1.8,4,True,20781.1,5.0,48.1,0.0,2026-03
SHP00772,2026-03-21,WH-4,North,Road,184.7,58,1.29,4,True,7241.25,3.6,39.21,0.0,2026-03
SHP00773,2026-03-03,WH-6,West,Rail,825.7,7,2.08,5,True,20430.11,3.7,24.74,0.0,2026-03
SHP00774,2026-04-23,WH-2,Central,Road,277.7,13,1.63,4,True,12424.27,4.4,44.74,0.0,2026-04
SHP00775,2026-05-17,WH-4,East,Road,848.2,23,3.23,4,True,35338.86,4.4,41.66,0.0,2026-05
SHP00776,2026-01-09,WH-5,East,Road,934.8,35,3.29,4,True,40326.16,5.0,43.14,0.0,2026-01
SHP00777,2026-02-12,WH-4,West,Rail,803.9,17,1.98,5,True,18809.47,3.3,23.4,0.0,2026-02
SHP00778,2026-05-06,WH-5,West,Air,659.8,23,0.86,2,True,123031.52,4.9,186.47,0.0,2026-05
SHP00779,2026-01-13,WH-4,East,Sea,293.0,39,1.8,10,True,2698.73,5.0,9.21,0.0,2026-01
SHP00780,2026-04-15,WH-1,North,Road,277.2,22,1.5,4,True,15951.67,5.0,57.55,0.0,2026-04
SHP00781,2026-04-29,WH-5,East,Road,763.5,21,2.84,4,True,38246.34,4.1,50.09,0.0,2026-04
SHP00782,2026-01-25,WH-6,East,Road,329.7,36,1.55,4,True,16053.08,3.9,48.69,0.0,2026-01
SHP00783,2026-05-20,WH-5,South,Road,1595.6,32,6.4,4,False,77020.54,3.0,48.27,2.4,2026-05
SHP00784,2026-02-01,WH-1,North,Rail,553.3,34,1.49,5,True,12495.62,3.4,22.58,0.0,2026-02
SHP00785,2026-04-01,WH-5,Central,Rail,442.3,12,1.61,5,True,9882.12,3.6,22.34,0.0,2026-04
SHP00786,2026-02-03,WH-6,South,Road,1234.2,32,3.65,4,True,35656.34,4.1,28.89,0.0,2026-02
SHP00787,2026-02-10,WH-5,West,Air,400.0,68,0.86,2,True,82197.84,5.0,205.49,0.0,2026-02
SHP00788,2026-04-24,WH-5,North,Air,934.3,19,0.76,2,True,143020.99,4.5,153.08,0.0,2026-04
SHP00789,2026-06-16,WH-4,South,Rail,908.0,7,2.55,5,True,22293.29,4.5,24.55,0.0,2026-06
SHP00790,2026-05-04,WH-6,Central,Road,349.9,29,1.47,4,True,14014.87,4.0,40.05,0.0,2026-05
SHP00791,2026-06-08,WH-3,Central,Air,962.7,18,0.65,2,True,171465.0,4.2,178.11,0.0,2026-06
SHP00792,2026-02-25,WH-6,North,Rail,2771.4,16,9.6,5,False,60538.91,2.6,21.84,4.6,2026-02
SHP00793,2026-05-30,WH-3,Central,Sea,903.5,29,3.23,10,True,8711.54,4.0,9.64,0.0,2026-05
SHP00794,2026-03-22,WH-6,West,Sea,278.9,26,1.72,10,True,2242.51,4.9,8.04,0.0,2026-03
SHP00795,2026-05-02,WH-2,South,Road,611.4,23,1.94,4,True,31679.43,3.5,51.81,0.0,2026-05
SHP00796,2026-01-13,WH-6,North,Rail,890.0,16,2.2,5,True,19052.7,3.5,21.41,0.0,2026-01
SHP00797,2026-01-24,WH-4,Central,Road,928.9,22,3.01,4,True,38852.04,4.0,41.83,0.0,2026-01
SHP00798,2026-01-27,WH-1,North,Road,373.5,59,1.78,4,True,13031.39,4.4,34.89,0.0,2026-01
SHP00799,2026-05-28,WH-6,Central,Road,819.1,22,2.87,4,True,28473.24,4.4,34.76,0.0,2026-05
SHP00800,2026-06-09,WH-2,North,Road,1317.6,60,6.73,4,False,48271.36,2.8,36.64,2.73,2026-06
SHP00801,2026-01-04,WH-4,South,Road,1343.4,28,3.34,4,True,62187.76,4.3,46.29,0.0,2026-01
SHP00802,2026-06-27,WH-4,South,Road,1373.6,21,4.15,4,True,59316.02,4.4,43.18,0.15,2026-06
SHP00803,2026-05-25,WH-3,South,Road,592.7,8,2.36,4,True,24309.23,4.4,41.01,0.0,2026-05
SHP00804,2026-01-25,WH-6,South,Road,245.3,21,1.16,4,True,10279.49,5.0,41.91,0.0,2026-01
SHP00805,2026-04-18,WH-2,West,Rail,899.8,16,2.25,5,True,17603.86,4.2,19.56,0.0,2026-04
SHP00806,2026-02-17,WH-4,East,Rail,534.1,39,1.91,5,True,11118.56,4.7,20.82,0.0,2026-02
SHP00807,2026-06-29,WH-5,West,Rail,615.7,11,2.04,5,True,13690.26,3.5,22.24,0.0,2026-06
SHP00808,2026-05-11,WH-2,East,Road,1254.5,14,3.69,4,True,69670.62,3.5,55.54,0.0,2026-05
SHP00809,2026-05-14,WH-3,East,Rail,545.5,12,1.41,5,True,12712.84,3.3,23.3,0.0,2026-05
SHP00810,2026-06-14,WH-1,West,Road,562.1,30,2.26,4,True,21308.78,4.8,37.91,0.0,2026-06
SHP00811,2026-04-10,WH-1,North,Road,724.0,4,7.37,4,False,35913.48,2.7,49.6,3.37,2026-04
SHP00812,2026-06-04,WH-1,West,Air,699.9,13,1.06,2,True,139556.94,4.2,199.4,0.0,2026-06
SHP00813,2026-01-23,WH-6,Central,Air,711.8,26,1.11,2,True,92312.53,5.0,129.69,0.0,2026-01
SHP00814,2026-05-30,WH-4,West,Road,1145.3,10,3.1,4,True,51339.52,4.1,44.83,0.0,2026-05
SHP00815,2026-03-31,WH-5,North,Road,133.6,12,0.77,4,True,5811.23,4.8,43.5,0.0,2026-03
SHP00816,2026-02-23,WH-5,North,Air,400.0,37,1.13,2,True,70539.45,3.3,176.35,0.0,2026-02
SHP00817,2026-05-10,WH-6,East,Road,367.3,43,1.78,4,True,18742.52,4.3,51.03,0.0,2026-05
SHP00818,2026-01-31,WH-6,Central,Road,2956.1,14,6.97,4,False,117578.74,2.9,39.77,2.97,2026-01
SHP00819,2026-01-07,WH-4,South,Road,453.1,49,1.85,4,True,20006.47,5.0,44.15,0.0,2026-01
SHP00820,2026-06-06,WH-6,Central,Road,1078.9,12,3.47,4,True,36275.5,3.9,33.62,0.0,2026-06
SHP00821,2026-06-21,WH-5,West,Road,2257.4,32,5.36,4,False,124895.49,3.0,55.33,1.36,2026-06
SHP00822,2026-06-11,WH-4,East,Road,1414.9,15,6.49,4,False,66393.53,3.1,46.92,2.49,2026-06
SHP00823,2026-05-10,WH-5,South,Road,262.5,15,1.37,4,True,13818.17,4.3,52.64,0.0,2026-05
SHP00824,2026-02-12,WH-3,South,Road,491.4,46,2.19,4,True,24846.45,4.9,50.56,0.0,2026-02
SHP00825,2026-05-24,WH-5,South,Road,744.2,33,2.09,4,True,35292.17,3.5,47.42,0.0,2026-05
SHP00826,2026-03-28,WH-4,North,Road,1006.7,15,2.8,4,True,45361.71,3.7,45.06,0.0,2026-03
SHP00827,2026-03-14,WH-5,South,Road,660.7,15,2.78,4,True,28628.48,4.0,43.33,0.0,2026-03
SHP00828,2026-02-20,WH-6,Central,Rail,1167.8,19,3.08,5,True,29937.42,4.9,25.64,0.0,2026-02
SHP00829,2026-04-17,WH-1,South,Road,724.5,59,1.93,4,True,37840.78,4.8,52.23,0.0,2026-04
SHP00830,2026-01-23,WH-6,East,Air,1277.8,12,1.11,2,True,187429.74,5.0,146.68,0.0,2026-01
SHP00831,2026-03-20,WH-1,East,Road,612.0,118,2.15,4,True,28282.35,5.0,46.21,0.0,2026-03
SHP00832,2026-04-09,WH-6,Central,Road,365.5,22,1.14,4,True,16298.64,4.0,44.59,0.0,2026-04
SHP00833,2026-04-29,WH-1,South,Road,292.2,19,1.61,4,True,12589.81,4.9,43.09,0.0,2026-04
SHP00834,2026-02-24,WH-5,Central,Road,86.4,7,1.02,4,True,3376.15,4.4,39.08,0.0,2026-02
SHP00835,2026-06-17,WH-4,South,Sea,1107.2,29,4.05,10,True,11850.3,4.6,10.7,0.0,2026-06
SHP00836,2026-02-12,WH-6,South,Sea,727.1,18,3.11,10,True,8085.43,5.0,11.12,0.0,2026-02
SHP00837,2026-01-06,WH-4,North,Sea,2177.1,60,7.09,10,True,22085.22,3.8,10.14,0.0,2026-01
SHP00838,2026-05-06,WH-1,East,Road,219.8,8,1.16,4,True,10488.28,4.6,47.72,0.0,2026-05
SHP00839,2026-02-21,WH-4,Central,Rail,203.3,14,1.55,5,True,4530.95,4.4,22.29,0.0,2026-02
SHP00840,2026-03-05,WH-6,South,Air,2957.0,15,1.59,2,True,544690.0,4.7,184.2,0.0,2026-03
SHP00841,2026-02-16,WH-4,Central,Air,524.0,8,0.69,2,True,98036.39,3.7,187.09,0.0,2026-02
SHP00842,2026-06-11,WH-3,South,Sea,183.9,9,1.23,10,True,1800.88,3.6,9.79,0.0,2026-06
SHP00843,2026-01-10,WH-2,West,Sea,699.9,82,2.52,10,True,6750.88,4.3,9.65,0.0,2026-01
SHP00844,2026-03-22,WH-5,East,Road,891.8,26,2.45,4,True,41917.86,4.4,47.0,0.0,2026-03
SHP00845,2026-04-08,WH-6,West,Road,351.1,19,1.3,4,True,15838.2,4.3,45.11,0.0,2026-04
SHP00846,2026-04-20,WH-4,Central,Road,244.6,14,0.99,4,True,10994.1,3.9,44.95,0.0,2026-04
SHP00847,2026-06-24,WH-2,East,Rail,1345.3,10,3.8,5,True,32772.95,4.3,24.36,0.0,2026-06
SHP00848,2026-04-16,WH-2,South,Sea,1263.1,20,3.98,10,True,10170.65,4.3,8.05,0.0,2026-04
SHP00849,2026-05-31,WH-4,South,Sea,150.0,57,1.39,10,True,1457.11,4.0,9.71,0.0,2026-05
SHP00850,2026-04-14,WH-5,West,Road,1256.3,24,4.33,4,True,62512.04,5.0,49.76,0.33,2026-04
SHP00851,2026-05-05,WH-5,North,Rail,347.4,53,1.04,5,True,7348.41,4.8,21.15,0.0,2026-05
SHP00852,2026-03-11,WH-1,East,Rail,2733.0,14,6.39,5,False,58567.16,2.6,21.43,1.39,2026-03
SHP00853,2026-02-13,WH-5,South,Air,1151.4,20,1.68,2,True,218541.88,4.0,189.81,0.0,2026-02
SHP00854,2026-04-16,WH-5,West,Road,282.8,5,2.26,4,True,11996.87,4.1,42.42,0.0,2026-04
SHP00855,2026-05-19,WH-5,West,Rail,451.7,26,1.84,5,True,10923.18,4.8,24.18,0.0,2026-05
SHP00856,2026-02-20,WH-2,South,Road,682.8,94,2.65,4,True,24510.29,4.5,35.9,0.0,2026-02
SHP00857,2026-01-16,WH-6,South,Road,690.2,29,2.42,4,True,29979.28,5.0,43.44,0.0,2026-01
SHP00858,2026-03-21,WH-4,South,Road,1205.2,24,3.03,4,True,61917.19,3.5,51.38,0.0,2026-03
SHP00859,2026-04-28,WH-1,South,Rail,780.3,16,2.72,5,True,18096.92,3.8,23.19,0.0,2026-04
SHP00860,2026-03-19,WH-5,Central,Road,608.1,53,2.55,4,True,29484.22,4.9,48.49,0.0,2026-03
SHP00861,2026-05-12,WH-6,West,Road,596.0,11,3.34,4,True,28322.14,5.0,47.52,0.0,2026-05
SHP00862,2026-06-07,WH-5,West,Road,1157.7,29,3.35,4,True,44038.83,4.4,38.04,0.0,2026-06
SHP00863,2026-06-29,WH-2,West,Rail,1350.8,73,3.43,5,True,29631.91,4.7,21.94,0.0,2026-06
SHP00864,2026-04-25,WH-6,West,Road,2681.3,18,6.9,4,False,106160.94,3.4,39.59,2.9,2026-04
SHP00865,2026-04-10,WH-3,South,Rail,504.1,43,2.01,5,True,11912.13,4.3,23.63,0.0,2026-04
SHP00866,2026-05-10,WH-1,South,Road,480.0,23,1.57,4,True,22325.25,4.0,46.51,0.0,2026-05
SHP00867,2026-05-09,WH-4,North,Sea,1771.8,11,5.73,10,True,13190.77,5.0,7.44,0.0,2026-05
SHP00868,2026-06-27,WH-2,Central,Road,1987.3,41,5.07,4,False,95180.78,2.3,47.89,1.07,2026-06
SHP00869,2026-06-13,WH-4,South,Sea,2492.7,7,7.39,10,True,19703.56,3.8,7.9,0.0,2026-06
SHP00870,2026-06-02,WH-1,North,Road,1369.0,56,4.11,4,True,57686.74,4.9,42.14,0.11,2026-06
SHP00871,2026-02-26,WH-6,West,Road,787.9,9,2.1,4,True,38074.48,4.6,48.32,0.0,2026-02
SHP00872,2026-03-27,WH-5,South,Road,929.1,24,3.22,4,True,26465.11,3.7,28.48,0.0,2026-03
SHP00873,2026-05-15,WH-6,North,Road,1148.7,34,3.4,4,True,60900.74,4.8,53.02,0.0,2026-05
SHP00874,2026-05-01,WH-1,West,Road,601.3,14,2.0,4,True,29852.8,4.7,49.65,0.0,2026-05
SHP00875,2026-02-03,WH-5,South,Rail,1229.6,39,3.53,5,True,28090.32,4.2,22.85,0.0,2026-02
SHP00876,2026-06-21,WH-4,East,Road,460.4,18,1.8,4,True,18649.06,4.2,40.51,0.0,2026-06
SHP00877,2026-01-09,WH-6,Central,Road,273.0,4,3.8,4,True,13526.83,4.9,49.55,0.0,2026-01
SHP00878,2026-04-20,WH-3,East,Road,951.1,37,2.66,4,True,38473.38,5.0,40.45,0.0,2026-04
SHP00879,2026-06-05,WH-3,North,Air,1236.6,7,1.73,2,True,231382.12,4.5,187.11,0.0,2026-06
SHP00880,2026-04-30,WH-5,East,Air,400.0,34,2.92,2,False,64080.87,3.7,160.2,0.92,2026-04
SHP00881,2026-01-03,WH-3,Central,Air,400.0,4,1.02,2,True,63783.74,4.6,159.46,0.0,2026-01
SHP00882,2026-02-03,WH-1,North,Road,994.5,31,3.18,4,True,46823.84,3.6,47.08,0.0,2026-02
SHP00883,2026-06-13,WH-4,West,Road,335.7,8,1.73,4,True,13433.02,4.4,40.01,0.0,2026-06
SHP00884,2026-03-29,WH-1,East,Road,397.9,8,1.72,4,True,15381.54,3.8,38.66,0.0,2026-03
SHP00885,2026-03-31,WH-4,South,Road,788.5,12,2.63,4,True,32851.67,4.1,41.66,0.0,2026-03
SHP00886,2026-01-05,WH-4,North,Road,1052.8,20,2.99,4,True,48187.8,4.5,45.77,0.0,2026-01
SHP00887,2026-01-16,WH-4,West,Road,437.1,39,1.32,4,True,18856.92,4.6,43.14,0.0,2026-01
SHP00888,2026-02-24,WH-4,North,Road,1861.4,12,4.68,4,False,85972.09,3.8,46.19,0.68,2026-02
SHP00889,2026-05-08,WH-5,East,Road,604.4,47,1.85,4,True,25668.89,3.7,42.47,0.0,2026-05
SHP00890,2026-02-15,WH-5,West,Road,741.0,50,2.75,4,True,33803.44,4.3,45.62,0.0,2026-02
SHP00891,2026-01-30,WH-5,South,Sea,300.2,8,1.48,10,True,2965.06,4.8,9.88,0.0,2026-01
SHP00892,2026-05-02,WH-5,Central,Road,1069.8,51,3.46,4,True,49552.6,3.9,46.32,0.0,2026-05
SHP00893,2026-06-16,WH-2,East,Road,439.9,22,1.48,4,True,15812.59,4.3,35.95,0.0,2026-06
SHP00894,2026-04-23,WH-1,South,Road,343.9,5,3.1,4,True,12628.53,4.9,36.72,0.0,2026-04
SHP00895,2026-05-29,WH-6,Central,Sea,1005.2,38,5.73,10,True,10589.79,5.0,10.54,0.0,2026-05
SHP00896,2026-01-31,WH-1,East,Air,586.3,27,0.59,2,True,89068.31,4.7,151.92,0.0,2026-01
SHP00897,2026-06-04,WH-3,South,Road,1961.4,21,5.97,4,False,89072.02,3.7,45.41,1.97,2026-06
SHP00898,2026-04-01,WH-3,North,Sea,494.5,25,2.43,10,True,5567.15,4.7,11.26,0.0,2026-04
SHP00899,2026-06-24,WH-3,West,Road,711.8,10,3.3,4,True,30730.27,4.0,43.17,0.0,2026-06
SHP00900,2026-01-29,WH-3,South,Road,1056.1,28,2.93,4,True,38874.35,3.8,36.81,0.0,2026-01
SHP00901,2026-05-27,WH-2,South,Sea,1211.9,10,5.04,10,True,11955.47,4.4,9.87,0.0,2026-05
SHP00902,2026-01-05,WH-5,West,Road,882.9,43,2.35,4,True,35689.34,4.6,40.42,0.0,2026-01
SHP00903,2026-03-26,WH-4,East,Rail,410.8,11,1.52,5,True,10482.44,5.0,25.52,0.0,2026-03
SHP00904,2026-03-01,WH-6,West,Road,1837.0,16,5.25,4,False,82792.09,1.9,45.07,1.25,2026-03
SHP00905,2026-05-13,WH-6,Central,Road,338.5,11,1.8,4,True,9822.1,4.7,29.02,0.0,2026-05
SHP00906,2026-03-09,WH-6,North,Road,248.6,17,2.58,4,True,8892.58,3.5,35.77,0.0,2026-03
SHP00907,2026-02-24,WH-5,Central,Rail,359.8,16,1.77,5,True,9487.27,3.5,26.37,0.0,2026-02
SHP00908,2026-04-12,WH-4,South,Sea,763.9,17,3.72,10,True,6484.02,3.7,8.49,0.0,2026-04
SHP00909,2026-02-22,WH-2,East,Sea,1119.1,15,4.11,10,True,9470.2,5.0,8.46,0.0,2026-02
SHP00910,2026-02-16,WH-4,Central,Road,483.1,14,3.04,4,True,18737.56,5.0,38.79,0.0,2026-02
SHP00911,2026-01-29,WH-4,East,Road,372.7,29,1.25,4,True,18042.32,4.1,48.41,0.0,2026-01
SHP00912,2026-06-21,WH-1,West,Rail,802.4,25,2.22,5,True,17801.33,4.8,22.19,0.0,2026-06
SHP00913,2026-02-05,WH-1,West,Road,2231.1,19,5.53,4,False,88390.34,4.0,39.62,1.53,2026-02
SHP00914,2026-01-15,WH-1,Central,Road,945.6,18,2.69,4,True,30891.16,5.0,32.67,0.0,2026-01
SHP00915,2026-02-27,WH-6,North,Sea,127.4,10,0.67,10,True,1428.85,4.5,11.22,0.0,2026-02
SHP00916,2026-01-30,WH-2,South,Road,994.3,57,2.97,4,True,39541.82,4.4,39.77,0.0,2026-01
SHP00917,2026-03-13,WH-6,East,Sea,1351.9,32,5.91,10,True,13954.07,4.2,10.32,0.0,2026-03
SHP00918,2026-03-27,WH-1,West,Sea,584.5,24,2.56,10,True,5757.3,4.3,9.85,0.0,2026-03
SHP00919,2026-01-25,WH-1,South,Rail,894.1,4,2.46,5,True,20188.79,4.8,22.58,0.0,2026-01
SHP00920,2026-02-07,WH-4,South,Road,833.4,20,2.95,4,True,42251.51,4.7,50.7,0.0,2026-02
SHP00921,2026-03-15,WH-1,West,Road,52.5,34,1.1,4,True,2369.08,4.3,45.13,0.0,2026-03
SHP00922,2026-03-01,WH-5,West,Road,217.6,33,1.1,4,True,10431.23,3.9,47.94,0.0,2026-03
SHP00923,2026-01-14,WH-2,South,Sea,474.9,24,5.15,10,True,4034.7,3.9,8.5,0.0,2026-01
SHP00924,2026-01-25,WH-4,West,Road,1234.2,76,3.2,4,True,51894.16,3.5,42.05,0.0,2026-01
SHP00925,2026-04-08,WH-6,Central,Rail,2690.7,12,5.91,5,False,63319.6,4.4,23.53,0.91,2026-04
SHP00926,2026-02-24,WH-1,South,Road,1615.3,71,4.04,4,True,71873.08,4.5,44.5,0.04,2026-02
